mjd,flux,flux err
54473.48304398148,31.019215300099606,0.20432781985574058
54474.42633101852,29.639205723574033,0.6595689704638084
54474.43084490741,31.30624182444643,0.2635622510524832
54476.420949074076,28.73485488764408,0.6914674387499498
54476.42548611111,31.088235441740384,0.2222365642238897
54477.471817129626,31.24120149554566,0.2504890729876929
54478.41599537037,29.838332126842825,0.5973017916677055
54478.42047453704,29.88262628866184,0.18404679319426864
54479.46648148148,30.98817618559777,0.269640646582995
54480.41085648148,29.8332463125761,0.6138963854384603
54480.41533564815,31.124304521384026,0.18131713008999886
54484.399722222224,28.47617379835924,0.7470663865666676
54484.40418981481,31.203167894494896,0.23778414183802465
54485.45018518518,31.11398281745947,0.35899550774337535
54486.393645833334,27.953599982197726,0.7263298341911423
54486.398148148146,31.329311508351758,0.25458078286633584
54487.44480324074,30.883920033242585,0.30258794225255503
54488.389027777775,29.339699546962574,0.6163383780532901
54488.39351851852,30.360479359805513,0.2061848557952835
54491.4340625,31.5812090438193,0.24826415488309217
54494.372453703705,29.58556668673724,0.6113014573500932
54496.36680555555,28.523765375943,0.6749931355351756
54496.37128472222,30.96172282478394,0.1871584958881442
54497.41706018519,29.332368997552667,2.450404720525854
54498.36079861111,30.099778155354226,0.6048214495728415
54498.365277777775,30.668067528699275,0.3668419962525752
54502.35208333333,29.58043164027162,0.5920676658183153
54502.35653935185,30.846720742241743,0.1773452980305481
54503.40126157407,31.014186312447105,0.30785483246762196
54505.39517361111,30.545377835394312,0.2836026290373749
54506.340046296296,28.179878753862226,0.6516424797930559
54506.344502314816,30.85917727666793,0.18044973088871688
54507.38962962963,30.682742882890675,0.20336540212582543
54508.33494212963,27.23271055750702,0.5511550556169373
54508.339421296296,30.689713988392423,0.1904718971883894
54545.28603009259,29.90483918221178,0.1749549252341843
54546.23434027778,30.116843708654233,0.2209609084535264
54548.225069444445,28.385636708859494,0.5686059089005625
54548.229525462964,30.086696290660473,0.18941460365259202
54550.219247685185,27.124288322854525,0.9678144207822064
54550.22377314815,30.332150605139446,0.1803742372894489
54551.27003472222,30.025242520489314,0.27175032666207205
54553.26378472222,29.605926311182063,0.23554898091097212
54554.21302083333,29.391938841701148,0.4801207487047684
54555.25929398148,29.586542974072767,0.23049231388805205
54556.2028587963,28.335887478206438,0.9161917337284424
54556.207337962966,29.312883112762783,0.28424965975233746
54557.25346064815,29.895621100259117,0.19699166978098642
