tc,f,df,TS,UL95
54903.150034722225,2.037954981762896e-08,9.213312518889493e-09,45.40743066410687,5.7269372367848755e-08
54910.150034722225,9.267498750697878e-09,3.065551153998223e-09,74.82290716182979,1.1165446652758747e-07
54917.14815442757,7.015197261806231e-09,2.487284246348595e-09,51.60772174765589,1.5414428395984546e-07
54924.150034722225,1.4328777350101745e-08,3.5848644838329826e-09,120.73068908473942,1.529377913118917e-07
54931.150034722225,1.6614044067741873e-08,4.3325119089573856e-09,91.278757487431,8.663914002547485e-08
54938.150034722225,9.293961616279837e-09,3.367572428785869e-09,63.57010537518363,1.8102109788941638e-07
54945.150034722225,1.3061609744609089e-08,4.415378093232431e-09,56.40692298495924,1.583354317501801e-07
54952.150034722225,1.134911361422186e-08,4.193996336489166e-09,45.581087695311,4.3844693752048894e-08
54959.150034722225,1.6062804165161872e-08,4.541759045271495e-09,110.3383833249718,1.1599083736300418e-07
54966.14976328999,1.5110875703311274e-08,3.909234199670427e-09,99.60948171780183,1.0326312963724688e-07
54973.150034722225,2.7256678257512247e-08,4.877879701383383e-09,263.99613737555046,1.3320299467226346e-07
54980.150034722225,1.319849262101124e-08,3.518158580038086e-09,101.9776996635992,1.4240340882190464e-07
54987.150034722225,1.8162363697084704e-08,4.603626195834378e-09,149.05072631652,7.898269580484288e-08
54994.150034722225,3.7872644453011685e-09,2.2613742833350128e-09,13.874358102239057,7.798869405926326e-08
55001.150034722225,8.818703082189866e-10,2.5536319095115002e-09,3.951445835715276,1.4701946458306491e-07
55008.150034722225,6.917809639193061e-09,3.0302686700916816e-09,61.15187176089239,1.2422596950403493e-07
55015.150034722225,1.0086982567257782e-08,3.3323593910515023e-09,62.25492424375625,1.2165033120530267e-07
55022.150034722225,1.4977317267010246e-08,3.7226658300542136e-09,120.14307211162668,1.117231806736996e-07
55029.150034722225,6.087556156524201e-09,2.519655805379352e-09,50.22647394171145,2.3180397734475212e-07
55036.150034722225,7.801600238594424e-09,2.9553695545732564e-09,47.16312061946883,7.668073475181223e-08
55043.150034722225,9.09057375852858e-09,3.3650364142209407e-09,49.81010797251656,9.296128021354781e-08
55050.150034722225,1.0123452055341603e-08,4.16856748543246e-09,33.19735519452661,7.37619499123507e-08
55057.150034722225,6.548348516356886e-09,3.0401568901453546e-09,32.367723244595254,9.954624290338331e-08
55064.150034722225,8.83208523384092e-09,3.537499022592493e-09,41.63085115992726,8.066033752179105e-08
55071.150034722225,9.409083725009748e-09,3.242449396201567e-09,47.03953226415251,7.382619839388516e-08
55078.150034722225,5.965543703396308e-09,2.7798067233824503e-09,29.730553685822088,1.0927509090731345e-07
55085.150034722225,5.521392757763278e-09,2.711567751897123e-09,20.463194632702653,7.913428760442829e-08
55092.150034722225,1.1573319238765935e-08,3.796104089322514e-09,68.82207607321106,1.242228492754536e-07
55099.150034722225,4.943235595321458e-09,2.512753617909239e-09,41.05869843853361,9.193766843067871e-09
55106.150034722225,6.126279516679875e-09,2.9349535524139566e-09,30.513519790649298,4.0017665901406815e-08
55113.150034722225,4.31418157834628e-09,2.3081758529472475e-09,12.829186603543349,6.511147505022065e-08
