tc,f,df,TS,UL95
55335.14912086423,5.724572961553136e-07,1.2499610206612936e-07,51.53729405457307,7.676541915061598e-07
55338.14155720858,8.182176134225267e-07,1.3427947198413422e-07,118.48824507445352,1.02140500405112e-06
55341.150034722225,3.555866864997023e-07,1.1213924841924902e-07,29.35521565324234,5.075430786374048e-07
55344.150034722225,3.5014043205700263e-07,1.0175445192968372e-07,37.7760325514937,4.926728800699211e-07
55347.150034722225,2.4413825963757774e-07,8.10964160234523e-08,38.20157706956343,3.477278451004075e-07
55350.14941602484,3.3906938365040464e-07,8.797458049358868e-08,61.18132057515686,4.548453933388726e-07
55353.1426741051,5.919093364092105e-07,1.0488138221705306e-07,102.04157675601891,7.432357369556848e-07
55356.150034722225,4.794735236510198e-07,9.591711069954967e-08,57.513960101334305,6.339439382494916e-07
55359.150034722225,5.710153940147936e-07,1.0064812317248518e-07,96.67977538088599,7.191945188534911e-07
55365.15001206793,2.5773003114955243e-07,8.507287143695288e-08,16.649812881742037,3.991724155965341e-07
55368.150034722225,4.497809423190638e-07,1.0828079837850188e-07,56.552030856790225,6.054038192845329e-07
55371.150034722225,5.184126439490478e-07,1.294561448212655e-07,36.417093550826394,7.187757844272814e-07
55374.150034722225,3.602916234895373e-07,1.2460392452182376e-07,29.864819204987725,5.297189351421792e-07
55377.150034722225,7.471781816948228e-07,1.4033052925554828e-07,94.90922357649833,9.520608217637467e-07
55380.150034722225,8.230105110979336e-07,1.3975276249277135e-07,139.19926380015022,1.0156934936336502e-06
55383.150034722225,3.412201115109575e-07,1.0551057727367666e-07,27.729125584817666,4.975077146208923e-07
55386.14316021793,4.565770833869545e-07,1.1646615878959331e-07,36.9465323853201,6.444685793386701e-07
55389.150034722225,3.04398095693568e-07,1.0289807855794845e-07,17.354786288857213,4.724743450528588e-07
55392.150034722225,1.2317763687202314e-07,6.931263918645132e-08,8.076896923357708,2.2865764143120603e-07
55395.150034722225,2.3449098503541779e-07,1.0001671289836299e-07,17.758712606635527,3.7258107935480184e-07
55398.150034722225,7.122731761336792e-08,5.995907450077356e-08,2.2748667342839326,1.7281099110773176e-07
55401.14469964264,1.3644038584926805e-07,1.3102755549276743e-07,2.299530756135937,3.13097984790107e-07
55404.150034722225,2.027407429189917e-07,8.185078606628693e-08,12.966507018738412,3.3308932989208735e-07
55407.150034722225,1.88323488536794e-07,8.308214980008605e-08,9.390866013813138,3.207219401754299e-07
55410.150034722225,1.9526348896572766e-07,8.048487011232143e-08,16.950940138833175,3.0894125150016575e-07
55413.150034722225,1.1577171455598944e-07,5.69571697128914e-08,16.690719010222892,1.9674182424302365e-07
55416.150034722225,1.0226457761881928e-07,5.822188428629055e-08,8.310846602822494,1.8718325481472e-07
55419.150034722225,4.260391076960761e-07,1.0997722332147665e-07,60.215936716322176,5.677918367631249e-07
55422.150034722225,2.674204785762776e-07,1.5592776072081463e-07,45.80148082354026,3.756697498177072e-07
55425.150034722225,2.0411876300658355e-07,1.1324973705745557e-07,28.834856238787324,3.157313610867386e-07
