#mjd,flux,flux err
55186.95311342592,1.17835953608,0.016784765991
55190.93761574074,1.17874650858,0.0164311860617
55193.92834490741,1.17391929056,0.0258864890206
55203.89983796296,1.15987344922,0.0172394542062
55206.88936342593,1.15843941334,0.0172831266573
55212.87216435185,1.16149830747,0.0263614382926
55219.842002314814,1.14319843191,0.0194762290614
55222.84885416667,1.16187180082,0.0163597508925
55228.82944444445,1.18934208043,0.0179809074021
55238.80394675926,1.14443158193,0.027701688359
55241.79341435185,1.16470781788,0.0164576314513
55244.785219907404,1.19851298827,0.0165017594846
55250.76986111111,1.21442208475,0.0211627400754
55263.73318287037,1.19798548209,0.0170163577649
55267.72758101852,1.18951776344,0.0250963532024
55273.40809027778,1.17526126177,0.0173783961673
55277.39681712963,1.16804326483,0.0192424554401
